split,npy_index,image_filename,mask_filename,mask_sha256,image_mae,image_correlation
train,474,ISIC_0014897.jpg,ISIC_0014897_segmentation.png,e6160144bc0b88f9d2b95eb5eac6d3f6a20011954310aca76e2f239e21079d4e,0.503407796,0.999850694
train,475,ISIC_0000165.jpg,ISIC_0000165_segmentation.png,b187a3f73f294f178d47f0f034442291dda4dcff345f4a0595d15a25e6591519,0.231262207,0.999952314
train,476,ISIC_0000319.jpg,ISIC_0000319_segmentation.png,2d2ed4aa603e800d586d69185aad894ea8e8e42103b5d6abc831e08e8c917ac6,0.000000000,1.000000000
train,477,ISIC_0002489.jpg,ISIC_0002489_segmentation.png,82fcb1009a9d2695453e66e2ea4b1f3cce8f3a4666400ed53c43afbdef82f849,0.299021403,0.999838126
train,478,ISIC_0008347.jpg,ISIC_0008347_segmentation.png,f6f396b2e0938505cb4cac5cf3808440c062af77d200661d2412d206f2b00251,0.243164062,0.999890074
train,479,ISIC_0000421.jpg,ISIC_0000421_segmentation.png,e9596c42886a1c032fb2631b3adf43d9c5beffecb6c88f84b0d7aafda5feb9c0,0.140808105,0.999929976
train,480,ISIC_0009942.jpg,ISIC_0009942_segmentation.png,8b31c1c8dca55a222f3f3485b698ccbde1527d8d07fd241b6063fa5840dc07d7,0.268473307,0.999782494
train,481,ISIC_0000260.jpg,ISIC_0000260_segmentation.png,1eaad3d985b426dd0812d42dd9af418e11d36fb3a31b3394db65905369cce7d2,0.151433309,0.999977968
train,482,ISIC_0000475.jpg,ISIC_0000475_segmentation.png,f617202a0f0b9fdfb6bede9d255eb919c42cbcb43315216f40f8a27741702953,0.249699910,0.999910276
train,483,ISIC_0012823.jpg,ISIC_0012823_segmentation.png,27f3adce52e4e9ddc0f97ccc8183d0d771fbf121e9a0d4c81d8c91e6ee255d17,0.110422770,0.999828967
train,484,ISIC_0000224.jpg,ISIC_0000224_segmentation.png,ae883a5a26bd2fd328ca2169dab4851fbae7ed4bb94cdf50329c1060237b85d5,0.178268433,0.999975176
train,485,ISIC_0000001.jpg,ISIC_0000001_segmentation.png,1dc2200a2bc27b0cc74f3444cddc950e736d524caef5785dd6cddc4fb80f7a13,0.046936035,0.999971171
train,486,ISIC_0000505.jpg,ISIC_0000505_segmentation.png,e84474b2ea67de4a15317a715231b096b060a40af405404df6ecd153cad5bdcc,0.364003499,0.999819655
train,487,ISIC_0013150.jpg,ISIC_0013150_segmentation.png,68371235965d42a41398e5a9f50b2b33c1c230db4b23d43c935ca40576a976a6,0.201299032,0.999797502
train,488,ISIC_0014628.jpg,ISIC_0014628_segmentation.png,236319814a2572d9fc076afd2352aed3f976cff3a34bb863d83f0ded8e3f40d9,0.135991414,0.999917046
train,489,ISIC_0014173.jpg,ISIC_0014173_segmentation.png,69e05d95eeb1ec1bcb0443bb6f6d8c816c5d59015d2860873b4af4ff3cfb479d,0.139180501,0.999912000
train,490,ISIC_0011333.jpg,ISIC_0011333_segmentation.png,4ae380d693ba6bb725ce2ffcf55183dd82de5a427982db623c0f41b0a3d7eee7,0.131932576,0.999973666
train,491,ISIC_0011397.jpg,ISIC_0011397_segmentation.png,1651f941f7c02732a709e40ea7e459dc1e0c37ce7c2d92cd718751e5ec8c056c,0.208704631,0.999803817
train,492,ISIC_0009958.jpg,ISIC_0009958_segmentation.png,9eac140b7354ccaeccd5d5565d069dc096bc00110eeeef9bfe2ff5335d1cd2a4,0.162740072,0.999854357
train,493,ISIC_0009912.jpg,ISIC_0009912_segmentation.png,a1d3932bedc289ef98b2570171d850096f4f313e327d71f79c1b792c775ce7f6,0.252131144,0.999687050
train,494,ISIC_0000038.jpg,ISIC_0000038_segmentation.png,1c26bf6415a1d620d76f8135105aef5bc086ff0bb962f9089f943641f36e3710,0.156244914,0.999972318
train,495,ISIC_0013554.jpg,ISIC_0013554_segmentation.png,0fe44c2db682b47c26e9cd450f5ab17bde12d67b6ceab8379555c87cefb79e08,0.203923543,0.999866257
train,496,ISIC_0014133.jpg,ISIC_0014133_segmentation.png,85e069eb9eaff51d669385c75d0428696b1240dc0ed5c8e494aa762a1be922b3,0.099950155,0.999955952
train,497,ISIC_0000107.jpg,ISIC_0000107_segmentation.png,7ecf5051e6ca02d7b1b35a8a79adebf73a6f0735cc4f97e0e2cc8e43e5ba23ca,0.000000000,1.000000000
train,498,ISIC_0014263.jpg,ISIC_0014263_segmentation.png,967297afff2e2064e0a09df2885b60a4f4ec93faeb121f7102de76f24c4472f4,0.133397420,0.999767562
train,499,ISIC_0012360.jpg,ISIC_0012360_segmentation.png,5e35a6222da80494b031352b201910e902d5702628858904652d969c2546e53e,0.212122599,0.999720348
train,500,ISIC_0012986.jpg,ISIC_0012986_segmentation.png,5d3f89d804c8cf8e9ff262f7104cedabba9b1b5d9a1223b097089e6e428135b2,0.205820719,0.999772304
train,501,ISIC_0010443.jpg,ISIC_0010443_segmentation.png,17cbea6fb3b4e0a0473c258fc0d9ef16df2304a11ab1b5b8e2d8e54d23a3a2db,0.149546305,0.999933145
train,502,ISIC_0000078.jpg,ISIC_0000078_segmentation.png,ea7bc1540685fc2b02f8d68fd4d5fcf0b1ec5ef9739f942f6ab67427fb57b130,0.098683675,0.999959967
train,503,ISIC_0010327.jpg,ISIC_0010327_segmentation.png,d1374b0d9e0e689eaa7c866090db204f016e4d27ffb67b296d00ae3042573aa9,0.189778646,0.999958351
train,504,ISIC_0000458.jpg,ISIC_0000458_segmentation.png,f124be0df23188330748d6fe3f50da1c7299715cbf450e98a3e786a5ed6435e6,0.354858398,0.999748659
train,505,ISIC_0014341.jpg,ISIC_0014341_segmentation.png,b5b671b5caf7856cbc455ce8219c8b24ebf00fb444da18afda5239fe660d8a1e,0.140665690,0.999905108
train,506,ISIC_0012826.jpg,ISIC_0012826_segmentation.png,ee12135ad09a1b6173bbceecfa075f19867c6d1b35e9604a6eda397c229f0166,0.090352376,0.999839907
train,507,ISIC_0000196.jpg,ISIC_0000196_segmentation.png,e93e67738bfc8a45cbc5d8b79895ab6dafd77e3d748057252b8cbb441cf377f8,0.179290771,0.999964625
train,508,ISIC_0015109.jpg,ISIC_0015109_segmentation.png,0068d51e998862d70bd803537ea8490d34568f56378a3ea72641f38c87e34a67,0.415796916,0.999931210
train,509,ISIC_0009910.jpg,ISIC_0009910_segmentation.png,41f51355920d5397f84b7f414df4b738ff58c088cf248fdf9d951f66fe6caa15,0.355092367,0.999876923
train,510,ISIC_0011165.jpg,ISIC_0011165_segmentation.png,476b055b7ccda6855369dbae6ce2799caca326032bc4488cff34a836307eae0d,0.136642456,0.999956465
train,511,ISIC_0012884.jpg,ISIC_0012884_segmentation.png,92715fc2eaaeca18f700f7990ab97c39db2b3e61ea29fcaf4476e49d08a16b05,0.144470215,0.999706495
train,512,ISIC_0015170.jpg,ISIC_0015170_segmentation.png,828fc69bb4603534ad9ac007db6d120fb96fe66be1d26648d6694b486e3b753c,0.463775635,0.999925507
train,513,ISIC_0013725.jpg,ISIC_0013725_segmentation.png,f70d2aef8e6703c8bda471ea7d6bf21dbeed8fe1e7642c14f6c78e2dc2a6d929,0.244232178,0.999902728
train,514,ISIC_0013921.jpg,ISIC_0013921_segmentation.png,c76638fdf99de6d579b22e89526be5b4eb9aabc560a19c1af1c2ce70f9229b1f,0.097234090,0.999799086
train,515,ISIC_0000302.jpg,ISIC_0000302_segmentation.png,fb59aa9215ef6f0676f5107ae395a604b3df04e03b20d2bfef3aa302547abdc4,0.000000000,1.000000000
train,516,ISIC_0014395.jpg,ISIC_0014395_segmentation.png,39bc6549a8a05076dc6ed0aa972cd087e8114ca7c7751fe6290b3ec258d64d50,0.107579549,0.999919334
train,517,ISIC_0000295.jpg,ISIC_0000295_segmentation.png,cfcae3ee5654beac163455304702b94b3b31feaea664d9266ff31f92146f4772,0.000000000,1.000000000
train,518,ISIC_0000256.jpg,ISIC_0000256_segmentation.png,593aebe2e87d98c3b2be9c1a148c6686639ae2423fb642bc80a094bc6ba46cd0,0.117655436,0.999941216
train,519,ISIC_0007087.jpg,ISIC_0007087_segmentation.png,44e09cea93a237acda8c15b87ca3678f2a3244ee43a66b7a16c8c4b19e0afb15,0.280548096,0.999884410
train,520,ISIC_0000528.jpg,ISIC_0000528_segmentation.png,a530a444b11fcd1aa931ebd09c816f93ddbdcd0882342da9775d54748cc28156,0.347066243,0.999761336
train,521,ISIC_0000116.jpg,ISIC_0000116_segmentation.png,3fdf6d6397130c2216fd9da61e8784384b009b3bf8af4328b7718561b1c4af21,0.174799601,0.999944539
train,522,ISIC_0000207.jpg,ISIC_0000207_segmentation.png,6d3ee6d12bff0591e785004e21c4d08333b410b8fc20331289c42de2d6eb88b3,0.270762126,0.999953463
train,523,ISIC_0000012.jpg,ISIC_0000012_segmentation.png,e981e8de08f92fe7c51ac75b883d14758fc5887b2d46dcac0327ce51505ea964,0.195973714,0.999792454
train,524,ISIC_0014187.jpg,ISIC_0014187_segmentation.png,cbf16a381504af5898c7566385b13ce4b302a2ac8ac21590da37252f9005e145,0.136383057,0.999828070
train,525,ISIC_0013044.jpg,ISIC_0013044_segmentation.png,f6d7ca4deff40a0c2210e31a73329b0fa0574ffaaf373417adaab51e94e71287,0.141606649,0.999814244
train,526,ISIC_0013680.jpg,ISIC_0013680_segmentation.png,a30e1a7a5f9e85e44099cf23994f81fc4c187448e276c9eff804d939dee973b2,0.164555868,0.999819049
train,527,ISIC_0005620.jpg,ISIC_0005620_segmentation.png,c2a5f4c70101f34f293d9c68cb1f7731194fce73925d20d34cb46ec294034688,0.289250692,0.999894021
train,528,ISIC_0010326.jpg,ISIC_0010326_segmentation.png,4d54617343e1de1f20b6ce64c23ef998e24595cebc0e45c3dd56e3cb2c3e1f0c,0.139160156,0.999810180
train,529,ISIC_0010005.jpg,ISIC_0010005_segmentation.png,e7d54b527034d4735d2294a3e179e4c151335cf444f7494e79b9b50fa36c270d,0.181635539,0.999942897
train,530,ISIC_0013573.jpg,ISIC_0013573_segmentation.png,c5dd9a3b23c265dcab8e1ff752afa1ed5580a59bfbfabc315ae024d67af15fbd,0.225001017,0.999895094
train,531,ISIC_0006326.jpg,ISIC_0006326_segmentation.png,6c600d8d860f8c6e525256db8c24fafb32b2fefc0a23c59b1fed73aaf5b9d5a5,0.284352620,0.999867748
train,532,ISIC_0013369.jpg,ISIC_0013369_segmentation.png,2bc2839538323aa6f42dd706a8642705e177d020756dc9b561fccb84e836b169,0.238840739,0.999753758
train,533,ISIC_0014535.jpg,ISIC_0014535_segmentation.png,84759ca3c58b641240811a632019109a66a174b7b65ef9513285b9138a184ba5,0.151794434,0.999740302
train,534,ISIC_0012770.jpg,ISIC_0012770_segmentation.png,42d965c8d1ce420d2e0e5edeb69dda0348a66994deca6d3395dcef800c763967,0.145624797,0.999849875
train,535,ISIC_0013314.jpg,ISIC_0013314_segmentation.png,a58325d87d003c404059382e3455a0f72fd9c6985d842ca2430d45aa30b97442,0.242268880,0.999228454
train,536,ISIC_0010054.jpg,ISIC_0010054_segmentation.png,199a9fcdbec837fa7959b1d089afe5141c471ff6a88a0cc4f86e838f238d4a2c,0.173980713,0.999655890
train,537,ISIC_0012108.jpg,ISIC_0012108_segmentation.png,afd84f0f458590b2e24c6b3364fb14d532165f6ed06d4bce76d196ba2a890167,0.246231079,0.999856474
train,538,ISIC_0013458.jpg,ISIC_0013458_segmentation.png,c3d9f8a787d82d06dbc685fd591a1d79f5c490592675ab6992d8a0c8c9247781,0.206990560,0.999756598
train,539,ISIC_0013879.jpg,ISIC_0013879_segmentation.png,50e22c729ec26a85898b7841fe8d9900c30f8f91af5dc64e5bae75fa08893363,0.170654297,0.999834804
train,540,ISIC_0012107.jpg,ISIC_0012107_segmentation.png,ab89418da11ed7ede57d470f1462d962ea37957924b16c5d05312e498a8c24a4,0.204076131,0.999912051
train,541,ISIC_0000385.jpg,ISIC_0000385_segmentation.png,6cc49026964076009207927c656a2ee4c22fc522a1e07883639d88817d9ed576,0.114507039,0.999948735
train,542,ISIC_0013427.jpg,ISIC_0013427_segmentation.png,987fb52cbbd739641bfa87e73f03bab5a949baa96db1c37f20783bdc60a26ae1,0.450734456,0.999739312
train,543,ISIC_0013816.jpg,ISIC_0013816_segmentation.png,94b6102b3158ff1135498e6347e8a215c245c8d871dc3cfa97fbf2137140f0c3,0.270991007,0.999605496
train,544,ISIC_0006350.jpg,ISIC_0006350_segmentation.png,a5734fa34575bb989750c00152db1482d5b24a4da968bf7f37127e755357e4dc,0.241861979,0.999895212
train,545,ISIC_0010589.jpg,ISIC_0010589_segmentation.png,97e113b9a4a336a3519210d24e78b45b416ff2046c95404c27d4a372d583ef0c,0.191090902,0.999898435
train,546,ISIC_0011296.jpg,ISIC_0011296_segmentation.png,078f60782e686a830e904a105105782449286d995fc4eca44ed3e597d1241499,0.144602458,0.999762256
train,547,ISIC_0002287.jpg,ISIC_0002287_segmentation.png,6efb23b9d8eb16846443c2f267a17b1e542bc57551a84fd9c08c00ba2600cac0,0.264165243,0.999855735
train,548,ISIC_0014782.jpg,ISIC_0014782_segmentation.png,2110badd3a1e80e242cd0c89001ec5b8bd2b6e63f1a4a39a4ab59b6bbaed4988,0.534647624,0.999841280
train,549,ISIC_0014748.jpg,ISIC_0014748_segmentation.png,8368d40c1205476e6bebc43f63097b64431586f51e47a261a09e4b80b99dd8c1,0.597549438,0.999930672
train,550,ISIC_0000413.jpg,ISIC_0000413_segmentation.png,e0d3ac4c9d40f330bf9e0c8171abf47f7401782f9cb44c13f9ac24e0d21b749a,0.100952148,0.999940637
train,551,ISIC_0012494.jpg,ISIC_0012494_segmentation.png,59bcedb2786c9608c71cb86bcc90d4169dc1d7834b7a4d122fe9798a70b8979f,0.145502726,0.999857839
train,552,ISIC_0010265.jpg,ISIC_0010265_segmentation.png,c3a9277c2114a8bf3da5d5def1b5613a4bdae7df2479b8d7fd3f93bc3857ae9a,0.187204997,0.999895939
train,553,ISIC_0000127.jpg,ISIC_0000127_segmentation.png,ec7a97ab5d0d912699d583470f976d6b1c0e4946fb738924f239ef694739e6ff,0.169281006,0.999883998
train,554,ISIC_0013618.jpg,ISIC_0013618_segmentation.png,5d931dec5f5ac2cb4562e31fd1c1fa69a2817cd3c093ebb443807ce3fd6348f6,0.224497477,0.999780767
train,555,ISIC_0014166.jpg,ISIC_0014166_segmentation.png,892ab6fcc015d0e9eafe3c7bb7614f81f345e7b37e4d03f8e4ccd56807df2296,0.136118571,0.999328434
train,556,ISIC_0011163.jpg,ISIC_0011163_segmentation.png,2e6dc5fbce6817c73154fd0b89a8cc3fb5ed3fd52af7e74d8fc33b31778436af,0.145833333,0.999935904
train,557,ISIC_0000030.jpg,ISIC_0000030_segmentation.png,b953235159ecd3ba34fe763e269b214f57b0049dd325b332f27ed26dbc31228b,0.144414266,0.999974738
train,558,ISIC_0000500.jpg,ISIC_0000500_segmentation.png,4401409f716619f7c5d7c8970aab167cc4c61a25e05ff8fcb720c2cf76a8245b,0.247563680,0.999835985
train,559,ISIC_0000550.jpg,ISIC_0000550_segmentation.png,e77682882fc98a342f1b517608261a814a447cccd8e76db533f42b5f243eeb89,0.189717611,0.999957254
train,560,ISIC_0013970.jpg,ISIC_0013970_segmentation.png,7641f9846e0d61deded240177ceb37c1df5c7b328e2a26b81e023810bc6a2124,0.240234375,0.999467044
train,561,ISIC_0000555.jpg,ISIC_0000555_segmentation.png,9573501ad11d264122bc0e87ba6a805c186cac91a303c76857aa6b3463c66606,0.143697103,0.999848749
train,562,ISIC_0000064.jpg,ISIC_0000064_segmentation.png,2f08a948b56b881602decdecc393f2abcc8c8301267597d202a5c19f43ff287d,0.096567790,0.999982406
train,563,ISIC_0000204.jpg,ISIC_0000204_segmentation.png,f43b5d9392f3e2597ec618d09a6dea0c677396a2ea053330ddd4275c6b6629a0,0.280420939,0.999969464
train,564,ISIC_0013160.jpg,ISIC_0013160_segmentation.png,ec8ade12ff17772e3e8929ae933010cb5e993a1529b3bb7e18ffc99bf39f3692,0.222269694,0.999813704
train,565,ISIC_0013492.jpg,ISIC_0013492_segmentation.png,86e1341a0540398cd71c3739723666cdf5a75845fa8071aabfc73d0bc62c2e14,0.165791829,0.999823916
train,566,ISIC_0012090.jpg,ISIC_0012090_segmentation.png,c6f9c2d7e771d60177ae54d922097aa531c57be1bcd882795eb37a98813b4c0c,0.173385620,0.999616619
train,567,ISIC_0000097.jpg,ISIC_0000097_segmentation.png,e0f8fdee717f38d571c66d94ba3cc3d4e111fdbbfab8caafcf607647aa006976,0.219594320,0.999960763
train,568,ISIC_0010854.jpg,ISIC_0010854_segmentation.png,b6e477b6922314283ad362b1377829261e98285c4a68bf716e6de86fa3aadf22,0.144724528,0.999855594
train,569,ISIC_0010856.jpg,ISIC_0010856_segmentation.png,593ef04dda0f16c222b84dfc4275039af2a3ab0ed0e40d3792e3e2ea3ca42195,0.076049805,0.999919447
train,570,ISIC_0010864.jpg,ISIC_0010864_segmentation.png,ab51063b7435ce958b95b1933a9e144fe6b1f55f92d241834d00b441d169599f,0.321029663,0.999896775
train,571,ISIC_0012969.jpg,ISIC_0012969_segmentation.png,eeeef09a137994dc779292332bdaa30047ebdc2149b6cc706e5dfc495fdd7d03,0.248616536,0.999880973
train,572,ISIC_0000461.jpg,ISIC_0000461_segmentation.png,d71b681ff63e04d7e298877474413e0c49e45905228a47b4bec9a4f978106646,0.244812012,0.999837230
train,573,ISIC_0000551.jpg,ISIC_0000551_segmentation.png,6384686fefbf2249bf6d4304413a25e6591a150bf9aed90dbdc73998d3d615eb,0.112070719,0.999915022
train,574,ISIC_0012230.jpg,ISIC_0012230_segmentation.png,9a741d5fe2b2d5539c66e798162d3e552dce6120f35ec0befa0bcb5f6ff86262,0.214360555,0.999671360
train,575,ISIC_0011345.jpg,ISIC_0011345_segmentation.png,23647de6355de5994853f07eaa009b3074093bdee93310a3dfb9ffe7ed783193,0.067876180,0.999950560
train,576,ISIC_0014385.jpg,ISIC_0014385_segmentation.png,5a599a50d7c9df3ea3f7201481824371831e131452200a8d97efc6312bdd7b0f,0.126968384,0.999889928
train,577,ISIC_0000391.jpg,ISIC_0000391_segmentation.png,e930477d747f9dd75e4556f1d91af83226cf80945add48c8d6a37a48fabf1024,0.119135539,0.999869346
train,578,ISIC_0010567.jpg,ISIC_0010567_segmentation.png,e4e0f1f3c7ff5e6c6a2ffcc273f3cbc7ed15ef50bce68f2257868da04424aec4,0.068384806,0.999940795
train,579,ISIC_0013364.jpg,ISIC_0013364_segmentation.png,2fcd88402f8ef1de65e48094a11b75477d3ac67f7d345d169678b8de025a98dd,0.202275594,0.999773123
train,580,ISIC_0000034.jpg,ISIC_0000034_segmentation.png,90998e1df6c311f4843ee8d93bec102ecdabb618954969cf1ba955d8d72bc72d,0.246983846,0.999927970
train,581,ISIC_0013092.jpg,ISIC_0013092_segmentation.png,07d48b221519691f0468c4d837f809f7a097e3784db96d3d4448d59dfccf77db,0.218109131,0.999685074
train,582,ISIC_0014150.jpg,ISIC_0014150_segmentation.png,649d21d2194a1705c89fe624ef3e5ea4ba93549b6bcfa14afc86a233b376b0da,0.109293620,0.999909677
train,583,ISIC_0010596.jpg,ISIC_0010596_segmentation.png,7b602b225d9931001cdafff3316474661894bd0c11d2bcea93f2765320abaffe,0.241617839,0.999899719
train,584,ISIC_0013625.jpg,ISIC_0013625_segmentation.png,784b8eae294dc340d61c938758fe00ffa97a4bba45c4618538c9aac0855aed37,0.241170247,0.999620631
train,585,ISIC_0000045.jpg,ISIC_0000045_segmentation.png,cc773db1c14f84707394b72f7b1c43b9248309863bd23b45517081cb6c02718c,0.114771525,0.999987896
train,586,ISIC_0012445.jpg,ISIC_0012445_segmentation.png,a310f33bce9a0c7618cef003150d79a479a51b016ea7e14a6b6a366b3d1ff745,0.232579549,0.999845038
train,587,ISIC_0013356.jpg,ISIC_0013356_segmentation.png,e880b2fa63e47c509914e8b8f516ff02550e158b7f3065ceeef0026f0d07c29a,0.226119995,0.999345647
train,588,ISIC_0012298.jpg,ISIC_0012298_segmentation.png,fac401066c6565c2c5177f8639efd337ae2b760447740051974ced0f7b2c35da,0.134633382,0.999893709
train,589,ISIC_0012464.jpg,ISIC_0012464_segmentation.png,62916ecfca0ddef3f200a8d29de662e57c570c7e537beac60e8b24a382e10620,0.180903117,0.999938747
train,590,ISIC_0000443.jpg,ISIC_0000443_segmentation.png,ba315ed5825ef4d494bc2eb2a43f67376012c2cbd9898e910a19e4f58ff64aff,0.118626912,0.999901776
train,591,ISIC_0000041.jpg,ISIC_0000041_segmentation.png,bbc0ee03d679118582e36d8f86a024f26e04af969b9dac9e431137a56afcc27f,0.130071004,0.999936611
train,592,ISIC_0009599.jpg,ISIC_0009599_segmentation.png,53aa51b498bdd239a7bf6ecae7edde425d8bc6332ef5ddd98f57c2c85aabd8e1,0.181950887,0.999897476
train,593,ISIC_0010185.jpg,ISIC_0010185_segmentation.png,66e31ddd03dc68f0c0e88d049d155d14a00189d07fa6c0e58b3d40cfd35f4948,0.120457967,0.999720201
train,594,ISIC_0001140.jpg,ISIC_0001140_segmentation.png,96fe15589a686cf95e85d1cced7d6b4e64e17a5bd398d089139e99d6dbc47bb0,0.089024862,0.999989923
train,595,ISIC_0012374.jpg,ISIC_0012374_segmentation.png,92f9466f59c4cf234b78bf23aff1740f1f26ca518bc15d1b661c93eaccf7bfe9,0.173731486,0.999431830
train,596,ISIC_0014577.jpg,ISIC_0014577_segmentation.png,92b293e7bf3aa1d98c9c4d1d26ae494404da014579893e7b530028a1fab7e3aa,0.099405924,0.999946050
train,597,ISIC_0013178.jpg,ISIC_0013178_segmentation.png,8455cd6649349ac0b7d39c6f129a3b93a33ea79d5b306f8c956357093469f9f0,0.211263021,0.999748166
train,598,ISIC_0011166.jpg,ISIC_0011166_segmentation.png,f9ea63589518df9432cf36a05bb710387f9a033ae8898e867c719905105293a3,0.298467000,0.999744869
train,599,ISIC_0009870.jpg,ISIC_0009870_segmentation.png,14740fd47d702172e8ef05460bbd29adc43a199af659d4dc33ceca935e16a3ca,0.203796387,0.999711606
train,600,ISIC_0012806.jpg,ISIC_0012806_segmentation.png,61c21cbbc238d3b66c6879498f84e771bf5172276694dc59e561135c82c17303,0.112218221,0.999770342
train,601,ISIC_0010329.jpg,ISIC_0010329_segmentation.png,cb025553b91f93a005629bc3eae3da8918e65087e8b998ccce1d5d036895c51b,0.271677653,0.999940192
train,602,ISIC_0012669.jpg,ISIC_0012669_segmentation.png,1cf6bcf5d191d85722fcfdb2eaffcd176c0d1f233df25eb20518150248d04743,0.074249268,0.999819587
train,603,ISIC_0012173.jpg,ISIC_0012173_segmentation.png,1cea78f635fe0045dc0ffb991471b4b5a87eb7cdc4e4214576f57f90eb408cc5,0.198435465,0.999738859
train,604,ISIC_0010860.jpg,ISIC_0010860_segmentation.png,e32e8cc2e6c8955efad7adc9d1ef4c71c7c1386a08ca57b3135d79d4f9ded140,0.189753215,0.999937701
train,605,ISIC_0013500.jpg,ISIC_0013500_segmentation.png,0fafff34a1bada503a7daed6dfb54a846c27f7df21bda5d05b464f7eefdb9a84,0.461471558,0.999715268
train,606,ISIC_0012844.jpg,ISIC_0012844_segmentation.png,428368df70b966473afa2ba594e6ff033b5facda20cc30a05c0243c8b9bfa34b,0.195078532,0.999877203
train,607,ISIC_0013432.jpg,ISIC_0013432_segmentation.png,1e6f24b7c134260458bada6cd3c3929ea7c9c7d893b4fe32fa6d932f0f0c84ce,0.499003092,0.999388630
train,608,ISIC_0010465.jpg,ISIC_0010465_segmentation.png,aeeda7024ab554792a1b25187a9aa371950833797f0a03c3bb88a7881329d1b5,0.115946452,0.999951281
train,609,ISIC_0000184.jpg,ISIC_0000184_segmentation.png,5f37371c14e6be9c0ae509899bd3c9410a7506127102e570720db1af4469f9fb,0.253504435,0.999954355
train,610,ISIC_0010367.jpg,ISIC_0010367_segmentation.png,61902816ee2c0466993fffe542c4d7cd696a34c7db33e6a7185ec5be97b314c7,0.253957113,0.999745110
train,611,ISIC_0012785.jpg,ISIC_0012785_segmentation.png,838ccdd0b609f54af15301624a65f1274e642c5b9dd68175da4ba2800ebf7b16,0.169494629,0.999729681
train,612,ISIC_0010036.jpg,ISIC_0010036_segmentation.png,aaad58ab9ec30350a7d1a17739d454a655e4d54e44e937a3fe6b99df5efaa086,0.202219645,0.999854471
train,613,ISIC_0010212.jpg,ISIC_0010212_segmentation.png,ece5ea988c908ac0301ebd299e9f2e893c43c8d585619cb342d6515784627311,0.259918213,0.999928239
train,614,ISIC_0013172.jpg,ISIC_0013172_segmentation.png,c73152fffacf1c4901de9ca35c3f23f03f67a4b174c3f0ae74dc958f53f6429a,0.241053263,0.999801215
train,615,ISIC_0014093.jpg,ISIC_0014093_segmentation.png,c12346100fc35b1e85cec3c2054cbe7b1bc4b03ebcf944bc910f8735dc6e0624,0.086725871,0.999924792
train,616,ISIC_0000244.jpg,ISIC_0000244_segmentation.png,a724b0a5148a07696c7f3accfbf7cd2d8dde9aff09f73d9c3d5e220913642d37,0.129104614,0.999951585
train,617,ISIC_0011162.jpg,ISIC_0011162_segmentation.png,392ec66131f9de19095c3e0960e49151243f665bee3b53fd44c5ebf8a84b7d6e,0.149439494,0.999637752
train,618,ISIC_0000154.jpg,ISIC_0000154_segmentation.png,2fe5e1d4d793bc98f8393362c885693797adcddac3e501b03fcf302de200f8c2,0.196919759,0.999936018
train,619,ISIC_0012543.jpg,ISIC_0012543_segmentation.png,7e0b1e17243372bedc15801ae108b557c1692103ba919023f969958e847abd21,0.173467000,0.999772584
train,620,ISIC_0000546.jpg,ISIC_0000546_segmentation.png,8bc267a153d7afa48c934c20b10705bd4db788465ad4dda5268d3b71ab7a2131,0.078531901,0.999967537
train,621,ISIC_0010483.jpg,ISIC_0010483_segmentation.png,4d8e534c759134bdf4241267115e45265347bbba614a0d0fb406f4364faec5fd,0.193130493,0.999831936
train,622,ISIC_0010066.jpg,ISIC_0010066_segmentation.png,d0d291e02da85b3042272cfcadc3922bdf7240ac45a0c4afee17de34653b1023,0.137390137,0.999943953
train,623,ISIC_0009964.jpg,ISIC_0009964_segmentation.png,a3d51e3ce4b7370aeed8f034179ff7439f11e53e62a4e342154128b24c89236f,0.083816528,0.999891012
train,624,ISIC_0014832.jpg,ISIC_0014832_segmentation.png,de515c4352c482917579bd349e9b3ebd63599d8c9efde7f991d3c403183b0a0b,0.366119385,0.999927217
train,625,ISIC_0000493.jpg,ISIC_0000493_segmentation.png,a434fe1a550e157eb8b6a90a5bcb77e88309eb893873f5926d4306aaca91c458,0.218633016,0.999943456
train,626,ISIC_0000082.jpg,ISIC_0000082_segmentation.png,01189be20ddca846dbc593007930eb8240b7a6e545587df7b6570045c1c7a416,0.000000000,1.000000000
train,627,ISIC_0010467.jpg,ISIC_0010467_segmentation.png,63e3a191b53c9db652c77ced541c8d03f5cfaddddbb045147950e16c75033c19,0.153737386,0.999843243
train,628,ISIC_0012329.jpg,ISIC_0012329_segmentation.png,82a7f4dcf043109bf423c1f96fb050f3993a26c07c534ba9d6e58fe3151293a9,0.198964437,0.999870252
train,629,ISIC_0002836.jpg,ISIC_0002836_segmentation.png,d5f6ed038566496e8aa1acb6fa371450dc4af95131e6583a566acc17364d077e,0.191635132,0.999927036
train,630,ISIC_0013025.jpg,ISIC_0013025_segmentation.png,0ace422103f969c268751055d5a619687ec4a1284146750d4fca80544d837f6d,0.194498698,0.999848120
train,631,ISIC_0013830.jpg,ISIC_0013830_segmentation.png,f724369c94cccf6686bc4c2466c7597461e59ad12240704d0911c1685a2a5adf,0.214492798,0.999415365
train,632,ISIC_0000008.jpg,ISIC_0000008_segmentation.png,c0f72570b2ca9482b5ae71b2f228f4a7f64c7d168f4bfd789db9b0ad81806e4b,0.116195679,0.999975291
